59640.831921296296 2.3911965 0.0063125533
59640.90803240741 2.3875847 0.006974217
59640.83931712963 2.4178033 0.006374531
59640.93864583333 2.335571 0.0072250315
59640.96506944444 2.3204138 0.010353126
59640.90168981482 2.4087358 0.0070201033
59640.83721064815 2.4070477 0.006350643
59640.93019675926 2.3373215 0.00703372
59640.88796296297 2.4406831 0.007052321
59640.913310185184 2.3741462 0.0069814064
59640.955555555556 2.330792 0.008508775
59640.90908564815 2.3877501 0.0069957436
59640.970347222225 2.3248496 0.00930711
59640.91013888889 2.3892603 0.0069853915
59640.92386574074 2.3510487 0.006940163
59640.863657407404 2.4485927 0.0068584196
59640.84355324074 2.4268262 0.0064686066
59640.86682870371 2.4495244 0.006903298
59640.89641203704 2.4115186 0.0069893477
59640.884791666664 2.448309 0.007009642
59640.948159722226 2.3273335 0.008206624
59640.84460648148 2.4306064 0.006526763
59640.95767361111 2.3020992 0.008388615
59640.96084490741 2.3269866 0.008648697
59640.971400462964 2.3235333 0.00901731
59640.93231481482 2.3351705 0.0070869983
59640.897465277776 2.413717 0.007004799
59640.92597222222 2.3569064 0.006989609
59640.94076388889 2.3314824 0.007422057
59640.93336805556 2.3300176 0.007102544
59640.956608796296 2.313941 0.008370241
59640.95133101852 2.3225205 0.008573897
59640.92175925926 2.3598142 0.0069569037
59640.96189814815 2.3138292 0.008984649
59640.918587962966 2.3593454 0.006937243
59640.8594212963 2.454747 0.0068249092
59640.942881944444 2.3165402 0.00750564
59640.85413194444 2.4391382 0.006707442
59640.83826388889 2.4133172 0.0063744695
59640.852013888885 2.4431236 0.0067100753
59640.90591435185 2.4044812 0.0070253816
59640.93548611111 2.3344615 0.0071755624
59640.94605324074 2.3194692 0.0076358267
59640.85625 2.4456291 0.006760802
59640.890081018515 2.4411845 0.0070666745
59640.94393518518 2.34392 0.008200063
59640.92491898148 2.3611534 0.0070092734
59640.92702546297 2.33985 0.006949883
59640.88690972222 2.4394777 0.00702871
59640.763194444444 2.3297074 0.0059784837
59640.84884259259 2.4410195 0.0066341474
59640.9228125 2.3574095 0.0069451206
59640.86576388889 2.4474316 0.006876981
59640.8731712963 2.4533176 0.006941073
59640.96824074074 2.3215878 0.010002789
59640.96717592593 2.3288538 0.010424193
59640.95450231482 2.3054616 0.008281196
59640.86471064815 2.45568 0.006899461
59640.850960648146 2.44426 0.006689403
59640.87739583333 2.4474528 0.0069216504
59640.882685185185 2.4332306 0.0069120997
59640.8425 2.4294617 0.0064768977
59640.94181712963 2.3205369 0.0073404643
59640.93759259259 2.337836 0.0071884436
59640.883738425924 2.4551706 0.007014686
59640.911203703705 2.376142 0.0069524944
59640.88584490741 2.4473574 0.007033571
59640.8530787037 2.4396741 0.0067168283
59640.81395833333 2.3577926 0.0060879807
59640.90275462963 2.4012253 0.0070055765
59640.94498842592 2.3291588 0.007780678
59640.87211805556 2.4403489 0.006916634
59640.928090277775 2.3417645 0.006955972
59640.82980324074 2.386671 0.006264864
59640.90063657407 2.4083414 0.006982363
59640.919641203705 2.370545 0.006966205
59640.845671296294 2.428159 0.0065024327
59640.832974537036 2.4057307 0.0063571986
59641.88087962963 2.349517 0.0077000214
59641.857627314814 2.3181334 0.0072385846
59641.91471064815 2.3812535 0.009917538
59641.91788194444 2.3998091 0.010837266
59641.86185185185 2.325214 0.0072836876
59641.85023148148 2.3220706 0.0068994616
59641.889340277776 2.3672936 0.008172239
59641.90730324074 2.3935156 0.009333048
59641.86924768519 2.337626 0.0074906624
59641.84811342593 2.3131557 0.006837078
59641.91259259259 2.3917546 0.009623509
59641.90519675926 2.3966877 0.009170147
59641.92104166667 2.408567 0.011221701
59641.862916666665 2.3094954 0.0072695175
59641.87136574074 2.3364685 0.0074250423
59641.916817129626 2.4050102 0.010252739
59641.904131944444 2.3935556 0.009028426
59641.91576388889 2.4000552 0.010090098
59641.874548611115 2.3417838 0.00770943
59641.89461805556 2.3786397 0.008431261
59641.89885416667 2.3924818 0.0085282335
59641.895682870374 2.3858676 0.008440905
59641.89990740741 2.3994548 0.008662861
59641.908368055556 2.3992822 0.00942129
59641.902025462965 2.3850546 0.008796628
59641.888287037036 2.3692229 0.008127948
59641.91364583333 2.4072337 0.009809375
59641.909421296295 2.39011 0.009446161
59641.910474537035 2.4132054 0.0095767705
59641.924212962964 2.388019 0.012040283
59641.841770833336 2.3212018 0.0066669392
59641.875601851854 2.3417072 0.007624989
59641.81637731481 2.3152444 0.0063398923
59641.89673611111 2.3858044 0.00844258
59641.885104166664 2.3649187 0.007941532
59641.89778935185 2.3847091 0.00849728
59641.92633101852 2.3976903 0.0156060755
59641.922106481485 2.400882 0.0113119325
59641.91893518518 2.3935046 0.010748124
59641.89251157407 2.3781056 0.008321149
59641.89144675926 2.3715456 0.008198953
59641.89356481482 2.3711693 0.008328965
59641.87982638889 2.3549328 0.0077557387
59641.90625 2.3986332 0.0093847
59641.890393518515 2.3756971 0.008131675
59641.9252662037 2.392728 0.012983437
59641.92738425926 2.3922925 0.02054864
59641.88722222222 2.3661752 0.008044921
59641.923159722224 2.3971212 0.011435319
59641.8734837963 2.3417435 0.007702691
59641.86502314815 2.3321135 0.0072865533
59641.87770833333 2.3537104 0.007554633
59641.882997685185 2.360276 0.007813729
59641.842824074076 2.3187938 0.006670218
59641.884050925924 2.3595338 0.007853329
59641.91153935185 2.4085293 0.009635084
59641.88616898148 2.361218 0.00798162
59641.903078703705 2.396242 0.00897053
59641.87243055556 2.343604 0.007568144
59641.900972222225 2.3928852 0.008723284
59641.876655092594 2.3547258 0.007637636
59641.91998842593 2.4000018 0.010733167
59641.84600694444 2.307273 0.0067405123
59641.881944444445 2.365772 0.007817819
59586.1202662037 2.3168488 0.006604715
59586.12133101852 2.317343 0.00662214
59586.123460648145 2.3298085 0.006711326
59586.11920138889 2.3221445 0.0065939925
59586.12452546296 2.3236961 0.006710207
59586.1128125 2.3080487 0.0063938224
59586.122395833336 2.3178396 0.006633062
59586.11068287037 2.32004 0.0063932873
59660.90707175926 2.6463642 0.008582683
59660.91553240741 2.6459663 0.00888328
59660.933530092596 2.5715585 0.00933973
59660.89543981481 2.6313555 0.008204985
59660.93140046296 2.5898347 0.009352482
59660.89755787037 2.6266196 0.0083006015
59660.930347222224 2.5865853 0.009281927
59660.900729166664 2.640597 0.008402482
59660.92082175926 2.6250927 0.009071593
59660.92505787037 2.606925 0.009086787
59660.92188657408 2.6253583 0.009066379
59660.92611111111 2.6048 0.009116029
59660.89438657407 2.6265914 0.008132708
59660.934583333335 2.540808 0.009199383
59660.92822916667 2.5900857 0.009196236
59660.91447916667 2.589348 0.008698976
59660.904965277776 2.6403315 0.008514961
59660.89016203704 2.610671 0.007938822
59660.90179398148 2.6551719 0.008509132
59660.89333333333 2.6193433 0.00804573
59660.922939814816 2.6503565 0.009253931
59660.911307870374 2.6382382 0.008652206
59660.92400462963 2.622687 0.009129283
59660.918703703705 2.6093297 0.00884895
59660.917650462965 2.6197166 0.008819231
59660.91976851852 2.6315389 0.008998216
59660.906018518515 2.6509721 0.008599446
59660.93246527778 2.564874 0.009273355
59660.91658564815 2.618483 0.00876286
59660.91341435185 2.632333 0.008708884
59660.892280092594 2.5946853 0.008017414
59660.899675925924 2.6359582 0.008323873
59660.89121527778 2.6161058 0.007980191
59660.90390046296 2.6390786 0.008532147
59660.90918981482 2.6415794 0.008604872
59660.91025462963 2.6174767 0.008582703
59660.91236111111 2.637238 0.008703575
59660.92928240741 2.5863326 0.009247057
59660.89861111111 2.6325424 0.008319583
59660.92717592593 2.5960913 0.0091699
59660.90284722222 2.6239748 0.008469656
59660.90813657407 2.6426756 0.008562545
